Experiment_ID,Parameter,Value,Metric,Time,Mean,Variance,CI_95_Lower,CI_95_Upper
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,320,76.0,0.0,76.0,76.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,330,76.0,0.0,76.0,76.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,340,81.5,0.0,81.5,81.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,350,82.0,0.0,82.0,82.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,360,82.0,0.0,82.0,82.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,370,87.5,0.0,87.5,87.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,380,88.0,0.0,88.0,88.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,390,88.0,0.0,88.0,88.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,400,93.5,0.0,93.5,93.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,410,94.0,0.0,94.0,94.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,420,94.0,0.0,94.0,94.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,430,99.5,0.0,99.5,99.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,440,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,450,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,460,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,470,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,480,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,490,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,localizedTelemetryTrust_A,500,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,0,10,0,10.0,10.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,10,15.5,0.0,15.5,15.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,20,16.0,0.0,16.0,16.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,30,16.0,0.0,16.0,16.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,40,21.5,0.0,21.5,21.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,50,22.0,0.0,22.0,22.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,60,22.0,0.0,22.0,22.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,70,27.5,0.0,27.5,27.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,80,28.0,0.0,28.0,28.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,90,28.0,0.0,28.0,28.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,100,33.5,0.0,33.5,33.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,110,34.0,0.0,34.0,34.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,120,34.0,0.0,34.0,34.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,130,39.5,0.0,39.5,39.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,140,40.0,0.0,40.0,40.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,150,40.0,0.0,40.0,40.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,160,45.5,0.0,45.5,45.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,170,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,180,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,190,51.5,0.0,51.5,51.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,200,52.0,0.0,52.0,52.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,210,52.0,0.0,52.0,52.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,220,57.5,0.0,57.5,57.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,230,58.0,0.0,58.0,58.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,240,58.0,0.0,58.0,58.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,250,63.5,0.0,63.5,63.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,260,64.0,0.0,64.0,64.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,270,64.0,0.0,64.0,64.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,280,69.5,0.0,69.5,69.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,290,70.0,0.0,70.0,70.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,300,70.0,0.0,70.0,70.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,310,75.5,0.0,75.5,75.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,320,76.0,0.0,76.0,76.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,330,76.0,0.0,76.0,76.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,340,81.5,0.0,81.5,81.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,350,82.0,0.0,82.0,82.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,360,82.0,0.0,82.0,82.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,370,87.5,0.0,87.5,87.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,380,88.0,0.0,88.0,88.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,390,88.0,0.0,88.0,88.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,400,93.5,0.0,93.5,93.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,410,94.0,0.0,94.0,94.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,420,94.0,0.0,94.0,94.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,430,99.5,0.0,99.5,99.5
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,440,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,450,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,460,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,470,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,480,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,490,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,50,compressorHealth_A,500,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,0,10,0,10.0,10.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,10,17.0,0.0,17.0,17.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,20,19.0,0.0,19.0,19.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,30,19.0,0.0,19.0,19.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,40,26.0,0.0,26.0,26.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,50,28.0,0.0,28.0,28.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,60,28.0,0.0,28.0,28.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,70,35.0,0.0,35.0,35.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,80,37.0,0.0,37.0,37.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,90,37.0,0.0,37.0,37.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,100,44.0,0.0,44.0,44.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,110,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,120,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,130,53.0,0.0,53.0,53.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,140,55.0,0.0,55.0,55.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,150,55.0,0.0,55.0,55.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,160,62.0,0.0,62.0,62.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,170,64.0,0.0,64.0,64.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,180,64.0,0.0,64.0,64.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,190,71.0,0.0,71.0,71.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,200,73.0,0.0,73.0,73.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,210,73.0,0.0,73.0,73.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,220,80.0,0.0,80.0,80.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,230,82.0,0.0,82.0,82.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,240,82.0,0.0,82.0,82.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,250,89.0,0.0,89.0,89.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,260,91.0,0.0,91.0,91.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,270,91.0,0.0,91.0,91.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,280,98.0,0.0,98.0,98.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,290,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,300,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,310,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,320,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,330,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,340,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,350,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,360,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,370,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,380,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,390,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,400,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,410,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,420,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,430,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,440,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,450,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,460,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,470,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,480,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,490,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,segmentStress_B,500,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,0,10,0,10.0,10.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,10,17.0,0.0,17.0,17.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,20,19.0,0.0,19.0,19.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,30,19.0,0.0,19.0,19.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,40,26.0,0.0,26.0,26.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,50,28.0,0.0,28.0,28.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,60,28.0,0.0,28.0,28.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,70,35.0,0.0,35.0,35.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,80,37.0,0.0,37.0,37.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,90,37.0,0.0,37.0,37.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,100,44.0,0.0,44.0,44.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,110,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,120,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,130,53.0,0.0,53.0,53.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,140,55.0,0.0,55.0,55.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,150,55.0,0.0,55.0,55.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,160,62.0,0.0,62.0,62.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,170,64.0,0.0,64.0,64.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,180,64.0,0.0,64.0,64.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,190,71.0,0.0,71.0,71.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,200,73.0,0.0,73.0,73.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,210,73.0,0.0,73.0,73.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,220,80.0,0.0,80.0,80.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,230,82.0,0.0,82.0,82.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,240,82.0,0.0,82.0,82.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,250,89.0,0.0,89.0,89.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,260,91.0,0.0,91.0,91.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,270,91.0,0.0,91.0,91.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,280,98.0,0.0,98.0,98.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,290,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,300,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,310,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,320,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,330,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,340,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,350,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,360,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,370,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,380,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,390,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,400,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,410,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,420,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,430,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,440,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,450,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,460,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,470,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,480,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,490,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,localizedTelemetryTrust_A,500,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,0,10,0,10.0,10.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,10,17.0,0.0,17.0,17.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,20,19.0,0.0,19.0,19.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,30,19.0,0.0,19.0,19.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,40,26.0,0.0,26.0,26.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,50,28.0,0.0,28.0,28.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,60,28.0,0.0,28.0,28.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,70,35.0,0.0,35.0,35.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,80,37.0,0.0,37.0,37.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,90,37.0,0.0,37.0,37.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,100,44.0,0.0,44.0,44.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,110,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,120,46.0,0.0,46.0,46.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,130,53.0,0.0,53.0,53.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,140,55.0,0.0,55.0,55.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,150,55.0,0.0,55.0,55.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,160,62.0,0.0,62.0,62.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,170,64.0,0.0,64.0,64.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,180,64.0,0.0,64.0,64.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,190,71.0,0.0,71.0,71.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,200,73.0,0.0,73.0,73.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,210,73.0,0.0,73.0,73.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,220,80.0,0.0,80.0,80.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,230,82.0,0.0,82.0,82.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,240,82.0,0.0,82.0,82.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,250,89.0,0.0,89.0,89.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,260,91.0,0.0,91.0,91.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,270,91.0,0.0,91.0,91.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,280,98.0,0.0,98.0,98.0
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,290,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,300,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,310,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,320,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,330,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,340,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,350,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,360,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,370,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,380,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,390,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,400,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,410,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,420,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,430,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,440,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,450,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,460,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,470,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,480,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,490,100,0,100.0,100
EXP-01-DISTRIBUTED-STRESS,segmentStress_A,80,compressorHealth_A,500,100,0,100.0,100
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,0,10,0,10.0,10.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,10,13.0,0.0,13.0,13.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,20,13.0,0.0,13.0,13.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,30,13.0,0.0,13.0,13.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,40,16.0,0.0,16.0,16.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,50,16.0,0.0,16.0,16.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,60,16.0,0.0,16.0,16.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,70,19.0,0.0,19.0,19.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,80,19.0,0.0,19.0,19.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,90,19.0,0.0,19.0,19.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,100,22.0,0.0,22.0,22.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,110,22.0,0.0,22.0,22.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,120,22.0,0.0,22.0,22.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,130,25.0,0.0,25.0,25.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,140,25.0,0.0,25.0,25.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,150,25.0,0.0,25.0,25.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,160,28.0,0.0,28.0,28.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,170,28.0,0.0,28.0,28.0
EXP-02-CONGESTION-AWARE-BASELINE,congestionAwareDefense,0,resilienceDegradation,180,28.0,0.0,28.0,28.0
